단계,유형,type,단계_순서,힌트내용
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
,,,4,전체 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
,,,5,세운 방정식을 풀기 위해 [RED: x]를 한쪽으로 모아볼까요?
,,,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
,,,1,문제에서 구하려는 [RED: nan]은 무엇인가요?
,,,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
,,,3,문제의 조건 '[RED: nan]'를 식으로 바꿔볼 수 있을까요?
